T(h:m:s),FT(h:m:s),T(Sec),T(ms),UF(Hz),Sats,Date,Time,Lat,Lon,Alt(Ft),Alt(M),GndSpd(M/S),Head(Deg),PDOP,intT(C),intT(F),extT(C),extT(F),msTemp(C),msTemp(F),msPress(PSI),msPress(ATM),msAlt(ft),msAlt(M),VertVel(Ft/S),VertVel(M/S),mag x,mag y,mag z,accel x,accel y,accel z,gyro x,gyro y,gyro z,orien yaw,orien pitch,orien roll,xbee message 
2:46:59,1:51:50,10019.9,10019926,1,15,10/14/23,12:38:59,33.569813,-104.254013,49054.66,14951.86,34.263,68.64,136,1.62,34.92,-15.44,4.2,-0.26,31.53,1.95,0.13,46865.94,14284.74,-9.28,-2.83,17.38,6.19,44.06,0.66,0.61,-9.74,0.07,0.19,-0.71,59.88,-176,5.69,
2:47:00,1:51:51,10020.9,10020926,1,16,10/14/23,12:39:00,33.56992,-104.25367,49043.82,14948.56,33.444,69.34,135,1.54,34.78,-15.4,4.27,-0.26,31.53,1.96,0.13,46852.03,14280.5,-13.91,-4.24,0.19,16.75,45.5,0.8,0.35,-10.09,0.19,0.18,-0.23,21.5,-177.31,7.62,
2:47:01,1:51:52,10021.9,10021926,1,16,10/14/23,12:39:01,33.570026,-104.253334,49031.23,14944.72,34.312,69.87,135,1.62,34.92,-15.11,4.8,-0.25,31.55,1.96,0.13,46844.3,14278.14,-7.73,-2.36,0.56,25.25,40.38,0.89,-0.33,-9.97,0.24,-0.07,0.12,19,174.81,5.56,
2:47:02,1:51:53,10022.9,10022926,1,16,10/14/23,12:39:02,33.570141,-104.252991,49021.58,14941.78,34.573,68.59,135,1.6,34.87,-15.28,4.5,-0.25,31.55,1.96,0.13,46825.78,14272.5,-18.53,-5.65,24.69,17.38,36.38,-0.33,-1.12,-9.59,-0.14,-0.09,0.43,57.69,174.12,-3.94,
2:47:03,1:51:54,10023.9,10023926,1,16,10/14/23,12:39:03,33.570259,-104.25264,49009.64,14938.14,35.078,66.29,135,1.6,34.87,-15.07,4.87,-0.24,31.57,1.96,0.13,46813.44,14268.74,-12.34,-3.76,27.25,-4.06,40.5,0.03,0.47,-10.04,-0.05,0.28,0.34,91,-175.56,1.94,
2:47:04,1:51:55,10024.9,10024926,1,16,10/14/23,12:39:04,33.570381,-104.252304,48996.84,14934.24,34.001,67.81,135,1.62,34.92,-14.91,5.16,-0.24,31.57,1.96,0.13,46805.73,14266.39,-7.71,-2.35,13.38,-7.75,44.75,1.23,-0.3,-9.65,0.17,0.11,1.39,116.81,178.12,9.31,
2:47:05,1:51:56,10025.9,10025926,1,16,10/14/23,12:39:05,33.570496,-104.251968,48984.23,14930.39,33.863,69.06,135,1.62,34.92,-14.83,5.31,-0.24,31.57,1.96,0.13,46794.93,14263.1,-10.79,-3.29,7.38,-12.19,45.88,0.16,-0.99,-9.7,-0.12,-0.18,0.75,170.88,172.38,-2.06,
2:47:06,1:51:57,10026.9,10026926,1,15,10/14/23,12:39:06,33.570602,-104.251633,48971,14926.36,33.369,70.69,140,1.62,34.92,-14.62,5.68,-0.23,31.59,1.96,0.13,46782.61,14259.34,-12.32,-3.76,-15.5,-18.38,40.88,0.22,0.23,-9.88,-0.12,0.23,1.16,232.88,-174.44,1.69,
2:47:07,1:51:58,10027.9,10027926,1,14,10/14/23,12:39:07,33.570709,-104.251289,48958.18,14922.45,34.596,69.2,142,1.6,34.87,-14.79,5.38,-0.23,31.59,1.96,0.13,46767.21,14254.65,-15.39,-4.69,-32.56,-2.75,36.56,0.6,0,-9.72,0.17,0.09,0.22,263.38,178.5,8.81,
2:47:08,1:51:59,10028.9,10028926,1,15,10/14/23,12:39:08,33.570824,-104.250938,48946.53,14918.9,34.878,67,134,1.6,34.87,-14.91,5.16,-0.22,31.6,1.96,0.13,46753.37,14250.43,-13.85,-4.22,-11.19,28.25,37.5,0.11,-1.22,-10.09,-0.06,-0.08,0.64,330.06,173,-2.81,
2:47:09,1:52:00,10029.9,10029926,1,16,10/14/23,12:39:09,33.570946,-104.250595,48935.65,14915.59,34.513,66.16,132,1.62,34.92,-14.87,5.24,-0.23,31.59,1.97,0.13,46745.68,14248.08,-7.69,-2.34,2.75,21,43,0.23,-0.01,-10.04,-0.24,0.16,0.87,2,-176.44,0.31,
2:47:10,1:52:01,10030.9,10030926,1,16,10/14/23,12:39:10,33.571068,-104.250259,48923.23,14911.8,33.775,67.2,132,1.62,34.92,-14.42,6.04,-0.22,31.6,1.97,0.13,46734.92,14244.8,-10.76,-3.28,-5.56,14.88,44.69,0,0.91,-9.85,0.09,0.2,-0.52,351.75,-173.44,4.5,
2:47:11,1:52:02,10031.9,10031926,1,16,10/14/23,12:39:11,33.571182,-104.249916,48912.35,14908.49,34.335,68.47,132,1.54,34.78,-14.38,6.11,-0.22,31.6,1.97,0.13,46718.02,14239.65,-16.9,-5.15,-17.69,17.5,41.25,1.13,0.29,-10.36,0.21,0.16,-0.36,327.12,179.25,8.38,
2:47:12,1:52:03,10032.9,10032926,1,16,10/14/23,12:39:12,33.571297,-104.249573,48900.09,14904.75,34.501,67.68,132,1.62,34.92,-14.62,5.68,-0.21,31.62,1.97,0.13,46713.42,14238.25,-4.61,-1.4,5.5,28.75,37.5,0.47,-0.89,-9.7,0.02,-0.17,0.59,14.25,172.31,0.38,
2:47:13,1:52:04,10033.9,10033926,1,16,10/14/23,12:39:13,33.571419,-104.249229,48889.09,14901.39,34.894,66.49,132,1.6,34.87,-14.46,5.97,-0.21,31.62,1.97,0.13,46696.54,14233.11,-16.88,-5.14,16.88,24.5,38.69,-0.06,-0.41,-9.75,-0.18,0.01,0.66,30.88,178.62,-4,
2:47:14,1:52:05,10034.9,10034926,1,15,10/14/23,12:39:14,33.571545,-104.248894,48876.12,14897.44,34.231,65.33,140,1.6,34.87,-14.26,6.33,-0.21,31.62,1.97,0.13,46684.28,14229.37,-12.26,-3.74,14.38,15.06,43.25,0.36,0.32,-9.85,-0.09,0.19,-0.82,34.12,-176.62,2.94,
2:47:15,1:52:06,10035.9,10035926,1,16,10/14/23,12:39:15,33.571671,-104.248558,48864.29,14893.83,33.422,66.31,135,1.67,35.01,-14.22,6.4,-0.21,31.62,1.97,0.13,46672.02,14225.63,-12.26,-3.74,-6.06,15.75,45.25,0.66,0.29,-9.89,0.06,0.15,-0.99,356.75,-175.12,5.12,
2:47:16,1:52:07,10036.9,10036926,1,17,10/14/23,12:39:16,33.571789,-104.24823,48851.98,14890.08,33.942,67.73,133,1.62,34.92,-14.22,6.4,-0.2,31.64,1.97,0.13,46665.89,14223.76,-6.13,-1.87,-14.56,19.06,43,0.82,0,-9.94,0.21,0.08,0.17,342,179.31,6.38,
2:47:17,1:52:08,10037.9,10037926,1,16,10/14/23,12:39:17,33.571907,-104.247894,48841.73,14886.96,34.19,66.76,137,1.65,34.96,-14.18,6.47,-0.2,31.64,1.97,0.13,46647.52,14218.16,-18.37,-5.6,-13.75,25.69,38.25,0.61,-0.3,-9.86,0.14,-0.12,1.26,337.88,174.06,4.19,
2:47:18,1:52:09,10038.9,10038926,1,17,10/14/23,12:39:18,33.572033,-104.247551,48832.46,14884.13,34.666,65.41,133,1.65,34.96,-14.26,6.33,-0.2,31.64,1.98,0.13,46635.28,14214.43,-12.24,-3.73,22.25,17.56,39.69,-0.46,-0.31,-9.96,-0.18,0,-0.03,44.69,179.75,-4.19,
2:47:19,1:52:10,10039.9,10039926,1,16,10/14/23,12:39:19,33.572163,-104.247223,48821.63,14880.83,33.7,65.36,137,1.65,34.96,-13.95,6.9,-0.19,31.66,1.98,0.13,46626.11,14211.64,-9.17,-2.8,20,5.5,43.19,0.07,0.51,-9.79,0,0.26,0.44,70.31,-176.81,4.12,
2:47:20,1:52:11,10040.9,10040926,1,16,10/14/23,12:39:20,33.572285,-104.246895,48811.14,14877.63,33.154,66.62,137,1.57,34.83,-13.95,6.9,-0.19,31.66,1.98,0.13,46619.99,14209.77,-6.11,-1.86,13.69,4.75,45.25,1.15,0.03,-9.73,0.2,0.05,0.79,87.88,176.56,10.19,
2:47:21,1:52:12,10041.9,10041926,1,15,10/14/23,12:39:21,33.572399,-104.246567,48801.74,14874.77,33.314,67.72,140,1.65,34.96,-14.3,6.26,-0.18,31.68,1.98,0.13,46606.24,14205.58,-13.75,-4.19,22.88,-2.19,43,0.41,-0.7,-9.86,-0.05,-0.2,0.38,116.25,173.56,-1.31,
2:47:22,1:52:13,10042.9,10042926,1,14,10/14/23,12:39:22,33.57251,-104.246223,48788.39,14870.7,34.558,69.16,141,1.67,35.01,-14.66,5.6,-0.18,31.68,1.98,0.13,46589.45,14200.46,-16.79,-5.12,21.25,-20,39.69,-0.05,-0.03,-9.8,-0.19,0.06,0.26,137.44,-177.19,-1.75,
2:47:23,1:52:14,10043.9,10043926,1,14,10/14/23,12:39:23,33.572628,-104.24588,48774.86,14866.58,34.616,67.35,141,1.6,34.87,-14.58,5.75,-0.17,31.69,1.98,0.13,46577.25,14196.75,-12.2,-3.72,25.19,-15,38.88,-0.14,0.19,-10.03,-0.08,0.21,-0.62,108.06,-175.56,1.88,
2:47:24,1:52:15,10044.9,10044926,1,14,10/14/23,12:39:24,33.57275,-104.245544,48761.52,14862.51,33.896,65.72,141,1.67,35.01,-14.54,5.82,-0.17,31.69,1.98,0.13,46569.62,14194.42,-7.62,-2.32,22.06,-3.69,43,0.42,0.76,-9.92,0.01,0.25,0.15,85.31,-175.06,5.88,
2:47:25,1:52:16,10045.9,10045926,1,14,10/14/23,12:39:25,33.572868,-104.245216,48747.7,14858.3,32.872,66.65,143,1.67,35.01,-14.54,5.82,-0.17,31.69,1.98,0.13,46552.86,14189.31,-16.76,-5.11,14.5,-3.25,45,1.11,-0.01,-9.79,0.2,0.01,0.09,102.56,176.62,9.06,
2:47:26,1:52:17,10046.9,10046926,1,13,10/14/23,12:39:26,33.572983,-104.244888,48735.3,14854.52,32.936,68.51,153,1.62,34.92,-14.91,5.16,-0.16,31.71,1.98,0.14,46543.73,14186.53,-9.14,-2.78,19.88,-2.88,43.88,0.66,-1.12,-9.91,-0.01,-0.27,0.6,119.56,173.69,-0.12,
2:47:27,1:52:18,10047.9,10047926,1,13,10/14/23,12:39:27,33.57309,-104.244553,48726.43,14851.82,34.083,68.72,153,1.65,34.96,-15.03,4.94,-0.16,31.71,1.99,0.14,46528.5,14181.89,-15.22,-4.64,24.69,-15,39.56,-0.27,-0.32,-9.6,-0.25,-0.03,-0.4,125.56,-179,-4.62,
2:47:28,1:52:19,10048.9,10048926,1,14,10/14/23,12:39:28,33.5732,-104.244209,48716.79,14848.88,34.504,68.67,143,1.67,35.01,-14.87,5.24,-0.16,31.71,1.99,0.14,46522.42,14180.03,-6.08,-1.85,31.75,-1.06,37.25,-0.36,-0.08,-9.75,-0.12,0.12,-0.85,81.06,-176,-2.62,
2:47:29,1:52:20,10049.9,10049926,1,13,10/14/23,12:39:29,33.573315,-104.243866,48707.55,14846.06,34.35,65.96,144,1.65,34.96,-14.58,5.75,-0.16,31.71,1.99,0.14,46507.21,14175.4,-15.21,-4.64,4.88,22.06,41.75,-0.01,-0.24,-9.88,-0.22,0,-1.41,357.88,-175.38,-3.75,
2:47:30,1:52:21,10050.9,10050926,1,15,10/14/23,12:39:30,33.573433,-104.24353,48695.79,14842.47,33.75,67.09,140,1.65,34.96,-14.5,5.89,-0.15,31.73,1.99,0.14,46498.1,14172.62,-9.12,-2.78,-16.75,6.25,45.06,-0.72,-1.17,-9.46,-0.15,-0.1,-2.42,278.62,-178.81,-7.06,
2:47:31,1:52:22,10051.9,10051926,1,13,10/14/23,12:39:31,33.573544,-104.243195,48683.41,14838.71,32.847,68.53,153,1.67,35.01,-14.26,6.33,-0.16,31.71,1.99,0.14,46482.91,14167.99,-15.19,-4.63,-0.06,-16.38,45.56,-0.63,-0.96,-9.97,-0.13,-0.13,-1.46,190.25,176.88,-4.69,
2:47:32,1:52:23,10052.9,10052926,1,14,10/14/23,12:39:32,33.573647,-104.242859,48676.71,14836.66,33.687,69.78,143,1.67,35.01,-14.02,6.76,-0.16,31.71,1.99,0.14,46469.25,14163.83,-13.66,-4.16,27.5,-0.56,40.25,0.12,-0.8,-9.93,-0.09,-0.21,-0.94,97.31,175.75,-4.75,
2:47:33,1:52:24,10053.9,10053926,1,13,10/14/23,12:39:33,33.57375,-104.242516,48668.82,14834.25,34.206,69.65,155,1.7,35.06,-13.83,7.11,-0.15,31.73,1.99,0.14,46458.64,14160.59,-10.62,-3.24,19.25,23,37,-0.1,-0.88,-9.79,-0.08,-0.16,-1.37,32.19,174.44,-5.06,
2:47:34,1:52:25,10054.9,10054926,1,14,10/14/23,12:39:34,33.57386,-104.242172,48659.12,14831.3,34.527,68.03,141,1.6,34.87,-13.51,7.67,-0.15,31.73,1.99,0.14,46448.02,14157.36,-10.61,-3.23,-7,26.25,39.88,-0.34,-1.08,-10.05,-0.16,-0.12,-1.27,334.25,176.5,-3.62,
2:47:35,1:52:26,10055.9,10055926,1,14,10/14/23,12:39:35,33.573982,-104.241837,48645.98,14827.3,33.296,66.17,141,1.65,34.96,-13.36,7.95,-0.15,31.73,1.99,0.14,46434.39,14153.2,-13.64,-4.16,-15.69,7.69,46,-0.78,-0.29,-9.72,-0.21,-0.04,-0.74,289.12,-179.19,-4.25,
2:47:36,1:52:27,10056.9,10056926,1,14,10/14/23,12:39:36,33.574097,-104.241508,48637.7,14824.77,32.798,68.17,141,1.7,35.06,-13.51,7.67,-0.15,31.73,2,0.14,46428.33,14151.35,-6.06,-1.85,-3.88,-16.19,45.19,-0.32,-0.46,-9.89,-0.26,-0.01,-0.98,213.44,-179.38,-6.12,
2:47:37,1:52:28,10057.9,10057926,1,14,10/14/23,12:39:37,33.574203,-104.241165,48625.86,14821.16,34.785,71.39,141,1.65,34.96,-13.32,8.02,-0.14,31.75,2,0.14,46411.68,14146.28,-16.65,-5.07,15,-21.25,41.06,-0.4,-0.29,-10.03,-0.28,-0.02,-1.02,147.94,-176.94,-3.31,
2:47:38,1:52:29,10058.9,10058926,1,14,10/14/23,12:39:38,33.574306,-104.240822,48613.89,14817.51,34.561,69.11,141,1.67,35.01,-13.09,8.44,-0.14,31.75,2,0.14,46405.63,14144.44,-6.05,-1.84,31.75,-6.69,39.19,-0.97,0.43,-9.7,-0.16,0.01,-0.97,89.94,-176.69,-3.12,
2:47:39,1:52:30,10059.9,10059926,1,14,10/14/23,12:39:39,33.574425,-104.240479,48600.29,14813.37,34.676,66.87,144,1.7,35.06,-13.01,8.58,-0.14,31.75,2,0.14,46392.02,14140.29,-13.61,-4.15,21.69,15.69,40,-0.09,-0.01,-9.77,-0.19,0.13,-0.81,38.88,-176.44,-1.81,
2:47:40,1:52:31,10060.9,10060926,1,14,10/14/23,12:39:40,33.574543,-104.240128,48588.82,14809.87,34.94,66.78,144,1.7,35.06,-12.9,8.78,-0.14,31.75,2,0.14,46376.91,14135.68,-15.11,-4.61,3.19,17.56,45.06,-0.1,0.33,-9.84,-0.13,0.16,-0.63,7.31,-174.62,1.25,
2:47:41,1:52:32,10061.9,10061926,1,16,10/14/23,12:39:41,33.574657,-104.239784,48581.27,14807.57,34.08,68.29,130,1.65,34.96,-12.75,9.05,-0.13,31.77,2,0.14,46366.34,14132.46,-10.57,-3.22,-8.5,15.19,44.75,0.68,0.81,-9.94,0.05,0.18,0.32,354.75,-176.19,5.62,
2:47:42,1:52:33,10062.9,10062926,1,15,10/14/23,12:39:42,33.574768,-104.239433,48570.37,14804.25,34.713,69.42,135,1.6,34.87,-12.63,9.26,-0.13,31.77,2,0.14,46357.29,14129.7,-9.05,-2.76,13.88,19,41.38,0.83,-0.99,-9.98,0.06,-0.19,1.29,54.44,171.19,1.06,
2:47:43,1:52:34,10063.9,10063926,1,16,10/14/23,12:39:43,33.574879,-104.239082,48560.05,14801.1,35.432,69.79,133,1.72,35.1,-12.63,9.26,-0.13,31.77,2,0.14,46343.71,14125.56,-13.58,-4.14,30.75,0.06,39.38,-0.55,-0.49,-9.72,-0.22,0.02,1.08,95,179.94,-5.56,
2:47:44,1:52:35,10064.9,10064926,1,16,10/14/23,12:39:44,33.574993,-104.238724,48548.12,14797.47,35.526,68.43,133,1.7,35.06,-12.71,9.12,-0.12,31.78,2.01,0.14,46327.13,14120.51,-16.58,-5.05,2.38,-26.25,39.56,0.94,0.16,-9.71,0.16,0.14,0.84,164.94,-178.5,8.12,
2:47:45,1:52:36,10065.9,10065926,1,16,10/14/23,12:39:45,33.575108,-104.23838,48537.02,14794.08,34.146,68.28,133,1.67,35.01,-13.09,8.44,-0.12,31.78,2.01,0.14,46324.11,14119.59,-3.02,-0.92,-11.5,-15.38,45.06,0.59,-1.32,-9.98,0.08,-0.16,0.73,201.69,171.62,2.12,
2:47:46,1:52:37,10066.9,10066926,1,16,10/14/23,12:39:46,33.575222,-104.238037,48526.29,14790.81,34.31,69.45,133,1.7,35.06,-13.32,8.02,-0.12,31.78,2.01,0.14,46306.04,14114.08,-18.07,-5.51,-15.06,-10.38,45,-0.14,-0.13,-9.71,-0.2,0.04,1.12,248,179.62,-2.69,
2:47:47,1:52:38,10067.9,10067926,1,17,10/14/23,12:39:47,33.575329,-104.237694,48508.63,14785.43,34.812,70.71,131,1.7,35.06,-13.4,7.88,-0.11,31.8,2.01,0.14,46294,14110.41,-12.04,-3.67,-22.25,-12.5,41.06,-0.08,0.35,-9.78,-0.02,0.24,-1.51,247.75,-175,3.94,
2:47:48,1:52:39,10068.9,10068926,1,17,10/14/23,12:39:48,33.575432,-104.237335,48492.76,14780.59,35.073,71.21,131,1.7,35.06,-13.28,8.09,-0.12,31.78,2.01,0.14,46289.49,14109.04,-4.51,-1.38,-30.56,-11.19,37.56,1.07,0.45,-9.62,0.15,0.08,0.9,248.5,-179.56,8.19,
2:47:49,1:52:40,10069.9,10069926,1,16,10/14/23,12:39:49,33.575539,-104.236977,48478.34,14776.2,35.484,69.53,155,1.67,35.01,-13.67,7.39,-0.11,31.8,2.01,0.14,46268.45,14102.62,-21.05,-6.42,-28.56,6.69,38.56,0.33,-0.54,-10.1,0.09,-0.19,0.94,273.88,173.38,1.44,
2:47:50,1:52:41,10070.9,10070926,1,15,10/14/23,12:39:50,33.575653,-104.236618,48464.74,14772.05,35.433,68.73,158,1.67,35.01,-13.87,7.04,-0.1,31.82,2.01,0.14,46254.93,14098.5,-13.52,-4.12,-9.5,20.25,42.69,-0.16,-0.27,-9.78,-0.2,-0.04,0.51,326.31,-179.94,-4,
2:47:51,1:52:42,10071.9,10071926,1,15,10/14/23,12:39:51,33.575764,-104.236259,48450.21,14767.62,34.383,69.63,158,1.7,35.06,-13.44,7.81,-0.1,31.82,2.01,0.14,46247.42,14096.21,-7.51,-2.29,-8.38,15.25,44.75,0.04,0.37,-10.05,-0.01,0.23,-0.67,339.62,-176.38,3.25,
2:47:52,1:52:43,10072.9,10072926,1,16,10/14/23,12:39:52,33.575871,-104.235909,48437.3,14763.69,34.811,69.66,147,1.62,34.92,-13.01,8.58,-0.1,31.82,2.01,0.14,46238.41,14093.47,-9,-2.74,-26.25,5.25,41.69,0.74,0.95,-9.83,0.03,0.22,0.34,296.12,-176.38,7.25,
2:47:53,1:52:44,10073.9,10073926,1,17,10/14/23,12:39:53,33.575981,-104.23555,48428.17,14760.91,35.496,69.9,137,1.7,35.06,-13.28,8.09,-0.1,31.82,2.01,0.14,46230.91,14091.18,-7.5,-2.29,-13,26.56,37.56,0.88,-0.68,-9.82,0.1,-0.15,0.83,339.5,172.19,3.94,
2:47:54,1:52:45,10074.9,10074926,1,17,10/14/23,12:39:54,33.576092,-104.235199,48417.21,14757.57,35.36,68.66,137,1.72,35.1,-13.28,8.09,-0.09,31.84,2.02,0.14,46215.92,14086.61,-14.99,-4.57,14.56,22.25,40.06,-0.24,-0.95,-9.82,-0.21,-0.05,1.41,22.25,179.5,-4.81,
2:47:55,1:52:46,10075.9,10075926,1,16,10/14/23,12:39:55,33.576206,-104.23484,48405.73,14754.07,35.025,68.55,147,1.72,35.1,-13.36,7.95,-0.09,31.84,2.02,0.14,46202.43,14082.5,-13.49,-4.11,19.25,6,44,0.15,0.62,-9.62,-0.01,0.19,0.18,61.62,-174.69,3.94,
2:47:56,1:52:47,10076.9,10076926,1,16,10/14/23,12:39:56,33.576321,-104.234497,48396.19,14751.16,34.438,69.25,147,1.7,35.06,-13.36,7.95,-0.08,31.86,2.02,0.14,46191.95,14079.31,-10.48,-3.19,16.69,2.38,46.06,0.86,-0.18,-9.91,0.18,-0.06,0.48,97.81,175.38,6.5,
2:47:57,1:52:48,10077.9,10077926,1,16,10/14/23,12:39:57,33.576424,-104.234138,48387.44,14748.49,34.929,71.53,147,1.67,35.01,-13.59,7.53,-0.08,31.86,2.02,0.14,46174,14073.83,-17.96,-5.47,22.5,-8.88,43,0.02,-0.75,-9.91,-0.13,-0.14,0.89,133.88,175.19,-3.81,
2:47:58,1:52:49,10078.9,10078926,1,16,10/14/23,12:39:58,33.576527,-104.23378,48378.19,14745.67,36.006,70.79,147,1.67,35.01,-13.59,7.53,-0.08,31.86,2.02,0.14,46163.53,14070.64,-10.47,-3.19,14.75,-25,38.88,-0.03,0.15,-9.68,-0.12,0.12,0.1,150.81,-175.88,0.12,
2:47:59,1:52:50,10079.9,10079926,1,16,10/14/23,12:39:59,33.576641,-104.233414,48364.62,14741.54,36.658,68.15,147,1.72,35.1,-13.75,7.25,-0.08,31.86,2.02,0.14,46157.55,14068.82,-5.98,-1.82,10.56,-25.25,39.5,0.3,0.69,-9.72,0.07,0.17,-0.34,142.94,-176.81,4.31,
2:48:00,1:52:51,10080.9,10080926,1,18,10/14/23,12:40:00,33.576763,-104.233055,48352.34,14737.79,35.711,68.59,137,1.75,35.15,-13.87,7.04,-0.07,31.87,2.02,0.14,46145.59,14065.18,-11.95,-3.64,-2.88,-19.88,44,0.49,-0.55,-9.98,0.16,-0.06,1.27,174.75,174.44,5.5,
2:48:01,1:52:52,10081.9,10081926,1,17,10/14/23,12:40:01,33.576878,-104.232697,48344.39,14735.37,34.733,69.75,139,1.72,35.1,-13.95,6.9,-0.07,31.87,2.02,0.14,46130.66,14060.63,-14.93,-4.55,-9.06,-11.75,44.56,0.14,-0.78,-9.7,-0.13,-0.15,0.6,219.56,175.31,-2.12,
2:48:02,1:52:53,10082.9,10082926,1,18,10/14/23,12:40:02,33.576981,-104.232346,48335.3,14732.6,35.071,70.83,137,1.72,35.1,-13.98,6.83,-0.07,31.87,2.02,0.14,46124.7,14058.81,-5.97,-1.82,-21.38,-8.75,42.38,0.41,0.65,-9.77,-0.05,0.21,0.34,261.44,-175.31,1.56,
2:48:03,1:52:54,10083.9,10083926,1,18,10/14/23,12:40:03,33.577087,-104.231987,48324.18,14729.21,35.896,70.98,137,1.75,35.15,-14.22,6.4,-0.07,31.87,2.03,0.14,46106.8,14053.35,-17.9,-5.46,-30.19,-3,38,0.94,0.2,-9.83,0.19,0.12,0.53,266.12,178.94,7.25,
2:48:04,1:52:55,10084.9,10084926,1,17,10/14/23,12:40:04,33.577198,-104.231621,48313.74,14726.03,36.942,69.91,139,1.72,35.1,-14.38,6.11,-0.06,31.89,2.03,0.14,46094.87,14049.72,-11.93,-3.64,-19.38,24.75,38.19,0.34,-0.89,-9.68,0.01,-0.21,0.91,315.62,172.56,-0.38,
2:48:05,1:52:56,10085.9,10085926,1,17,10/14/23,12:40:05,33.577316,-104.231255,48302.27,14722.53,35.978,68.2,139,1.72,35.1,-14.5,5.89,-0.06,31.89,2.03,0.14,46082.95,14046.08,-11.91,-3.63,4.5,24.06,41.25,-0.38,-0.29,-9.83,-0.25,0.04,0.42,357.19,-179.38,-3.44,
2:48:06,1:52:57,10086.9,10086926,1,18,10/14/23,12:40:06,33.577431,-104.230896,48290.91,14719.07,34.811,68.8,137,1.75,35.15,-14.06,6.68,-0.05,31.91,2.03,0.14,46069.55,14042,-13.4,-4.09,3,15.5,45.06,0.29,0.93,-9.86,-0.03,0.21,0.07,16.56,-175.75,5.19,
2:48:07,1:52:58,10087.9,10087926,1,17,10/14/23,12:40:07,33.577541,-104.230553,48279.71,14715.66,34.74,70.25,130,1.7,35.06,-14.02,6.76,-0.05,31.91,2.03,0.14,46059.14,14038.83,-10.41,-3.17,2.69,18.69,43.69,1.01,-0.23,-9.7,0.21,-0.03,0.95,38.12,176.38,7.25,
2:48:08,1:52:59,10088.9,10088926,1,16,10/14/23,12:40:08,33.577644,-104.230194,48268.38,14712.2,35.676,71.73,140,1.75,35.15,-13.87,7.04,-0.04,31.93,2.03,0.14,46048.73,14035.65,-10.41,-3.17,24.25,13,40.69,0.01,-1.04,-10.15,-0.09,-0.22,1.06,77.06,174.44,-4.06,
2:48:09,1:53:00,10089.9,10089926,1,17,10/14/23,12:40:09,33.577744,-104.229828,48258.27,14709.12,36.008,71.39,135,1.72,35.1,-13.87,7.04,-0.05,31.91,2.03,0.14,46036.84,14032.03,-11.89,-3.62,29.69,-2.56,39.56,-0.49,0.02,-9.83,-0.16,0.02,-0.55,89.69,-177,-2.25,
2:48:10,1:53:01,10090.9,10090926,1,18,10/14/23,12:40:10,33.577854,-104.229469,48246.79,14705.62,36.186,69.61,127,1.78,35.2,-13.55,7.6,-0.04,31.93,2.03,0.14,46021.98,14027.5,-14.86,-4.53,23.75,-10.25,41.69,0.63,0.64,-9.95,0.06,0.16,0.12,101.31,-176.31,5.12,
2:48:11,1:53:02,10091.9,10091926,1,17,10/14/23,12:40:11,33.577965,-104.229118,48233.34,14701.52,34.358,69.65,133,1.75,35.15,-13.63,7.46,-0.04,31.93,2.04,0.14,46011.59,14024.33,-10.39,-3.17,16.75,-1.88,45.69,0.5,0.13,-9.76,0.24,0.07,0.64,96.94,179.38,5.38,
2:48:12,1:53:03,10092.9,10092926,1,15,10/14/23,12:40:12,33.578072,-104.228767,48222.86,14698.33,35.107,71.51,152,1.78,35.2,-13.75,7.25,-0.04,31.93,2.04,0.14,46004.17,14022.07,-7.42,-2.26,19.69,-4.06,44,0.49,-1.38,-9.65,-0.01,-0.21,0.36,131.56,170.25,-0.75,
2:48:13,1:53:04,10093.9,10093926,1,15,10/14/23,12:40:13,33.578171,-104.228401,48209.98,14694.4,36.487,71.61,152,1.78,35.2,-14.14,6.54,-0.04,31.93,2.04,0.14,45986.38,14016.65,-17.8,-5.42,22.25,-16.06,40.88,-0.27,-0.19,-9.62,-0.26,-0.01,-0.01,135,-179.31,-2.5,
2:48:14,1:53:05,10094.9,10094926,1,15,10/14/23,12:40:14,33.578278,-104.228035,48195.81,14690.08,36.781,71.93,151,1.75,35.15,-13.75,7.25,-0.04,31.93,2.04,0.14,45974.52,14013.03,-11.86,-3.61,23,-19.38,38.56,0.03,0.23,-9.66,-0.09,0.19,-0.98,118.5,-174.44,1.12,
2:48:15,1:53:06,10095.9,10095926,1,15,10/14/23,12:40:15,33.578384,-104.227661,48181.69,14685.78,37.342,70.04,151,1.72,35.1,-13.63,7.46,-0.03,31.95,2.04,0.14,45964.15,14009.87,-10.37,-3.16,25.5,-3.5,42,0.21,0.41,-9.88,-0.03,0.17,0.11,81.75,-174.75,3.5,
2:48:16,1:53:07,10096.9,10096926,1,15,10/14/23,12:40:16,33.578499,-104.227295,48168.82,14681.86,35.408,69.91,151,1.78,35.2,-13.59,7.53,-0.03,31.95,2.04,0.14,45946.39,14004.46,-17.77,-5.41,19.69,-3.5,44.25,0.57,0.37,-9.98,0.18,0.15,-0.07,93.81,-179.56,7.06,
